# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Mar  2 14:47:30 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.30103 0.7503074408 2.4000136852    0.750 -0.102  3.6287  3.882    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.026 5.305 6.027 4.479
0.0152 0.01508 6.30103 0.7962872982 2.4174191952    0.796 -0.060  3.6341  3.887    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.921 5.169 5.868 4.360
0.0152 0.01508 6.30103 0.8000000119 2.4187245369    0.800 -0.057  3.6345  3.888    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.913 5.160 5.856 4.351
0.0152 0.01508 6.30103 0.8035171032 2.4199483395    0.803 -0.054  3.6349  3.889    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.906 5.151 5.846 4.343
0.0152 0.01508 6.30103 0.8422344923 2.4326474667    0.842 -0.021  3.6391  3.893    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.823 5.044 5.720 4.249
0.0152 0.01508 6.30103 0.8500000238 2.4350347519    0.850 -0.014  3.6400  3.893    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.805 5.021 5.694 4.229
0.0152 0.01508 6.30103 0.8954626322 2.4480614662    0.895  0.024  3.6447  3.896    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.709 4.901 5.554 4.122
0.0152 0.01508 6.30103 0.9000000358 2.4492788315    0.899  0.028  3.6452  3.897    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.699 4.889 5.540 4.112
0.0152 0.01508 6.30103 0.9342449903 2.4580292702    0.934  0.054  3.6486  3.901    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.635 4.808 5.445 4.040
0.0152 0.01508 6.30103 0.9500000477 2.4618122578    0.950  0.066  3.6501  3.902    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.606 4.771 5.401 4.007
0.0152 0.01508 6.30103 0.9674298763 2.4658329487    0.967  0.078  3.6517  3.904    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.575 4.732 5.357 3.973
0.0152 0.01508 6.30103 1.0000000000 2.4729156494    1.000  0.102  3.6548  3.907    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.514 4.658 5.270 3.907
0.0152 0.01508 6.30103 1.0017950535 2.4732904434    1.002  0.104  3.6549  3.907    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.511 4.654 5.266 3.904
0.0152 0.01508 6.30103 1.0499999523 2.4828116894    1.050  0.139  3.6592  3.909    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.424 4.547 5.143 3.809
0.0152 0.01508 6.30103 1.1000000238 2.4916803837    1.099  0.174  3.6634  3.910    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.334 4.440 5.022 3.713
0.0152 0.01508 6.30103 1.1352868080 2.4974014759    1.135  0.197  3.6661  3.912    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.278 4.373 4.944 3.653
